Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Yang, M., Gao, X., Zhao, X., Wu, P.","57221792850; 7403872753; 8673647100; 12764777600","Scale effect and spatially explicit drivers of interactions between ecosystem services—A case study from the Loess Plateau",2021,"Science of the Total Environment",785,"", 147389,,,,,10.1016/j.scitotenv.2021.147389,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85105323044&partnerID=40&md5=a854e3449bfe47140884611c1d12ab3d",Article,Final,"",Scopus,2-s2.0-85105323044
"Hao, J., Zhang, P., Yu, W., Mou, X.","57222491434; 57222490682; 55473175800; 57223052445","Causes of Spatial Patterns of Livability in Chinese Cities: MGWRL Analysis Based on Didi's Big Data",2021,"Journal of Urban Planning and Development",147,"3", 04021025,,,,,10.1061/(ASCE)UP.1943-5444.0000711,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85104626070&partnerID=40&md5=458ca0b105bbf718922949532c932c16",Article,Final,"",Scopus,2-s2.0-85104626070
"Soltani, A., Pettit, C.J., Heydari, M., Aghaei, F.","7003457951; 7003759636; 57218440410; 57225244493","Housing price variations using spatio-temporal data mining techniques",2021,"Journal of Housing and the Built Environment",36,"3",,1199,1227,,2,10.1007/s10901-020-09811-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85098585227&partnerID=40&md5=3ac0167ea445aa12766daf20c297983a",Article,Final,"",Scopus,2-s2.0-85098585227
"Ma, Z., Xue, Y., Hu, G.","57201586866; 57201257743; 57205330072","Geographically Weighted Regression Analysis for Spatial Economics Data: A Bayesian Recourse",2021,"International Regional Science Review",44,"5",,582,604,,,10.1177/0160017620959823,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85091164006&partnerID=40&md5=94c062f680b600709af1116050cd7383",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85091164006
"Birhanu, A., Adgo, E., Frankl, A., Walraevens, K., Nyssen, J.","57225151225; 23988504700; 25228530000; 6602754481; 6701792279","Modelling spatial relationships between land cover change and its drivers in the Afro-alpine belt of Mount Guna (Ethiopia)",2021,"Land Degradation and Development",32,"14",,3946,3961,,,10.1002/ldr.4020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85109343266&partnerID=40&md5=f8822e5249020810ac769f178d6616b6",Article,Final,"",Scopus,2-s2.0-85109343266
"Arshad, A., Zhang, W., Zhang, Z., Wang, S., Zhang, B., Cheema, M.J.M., Shalamzari, M.J.","57204062942; 35182310700; 57203340624; 35199230600; 55707430800; 57218873586; 57200536204","Reconstructing high-resolution gridded precipitation data using an improved downscaling approach over the high altitude mountain regions of Upper Indus Basin (UIB)",2021,"Science of the Total Environment",784,"", 147140,,,,,10.1016/j.scitotenv.2021.147140,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85104798485&partnerID=40&md5=cc66bbc2dd3223a76abd3708e9370f29",Article,Final,"",Scopus,2-s2.0-85104798485
"Parizi, E., Bagheri-Gavkosh, M., Hosseini, S.M., Geravand, F.","57205553239; 57222344041; 57193207911; 57215082556","Linkage of geographically weighted regression with spatial cluster analyses for regionalization of flood peak discharges drivers: Case studies across Iran",2021,"Journal of Cleaner Production",310,"", 127526,,,,,10.1016/j.jclepro.2021.127526,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85106933712&partnerID=40&md5=c131300bc5974955909cfe8ad29fb115",Article,Final,"",Scopus,2-s2.0-85106933712
"Xie, J., Sun, H., Wang, C., Lu, B.","57205415908; 24339613200; 57193499451; 55021752500","Analysis of Influence Factors for Unstable Approach in Fine⁃Grained Scale | 精细尺度下的不稳定进近影响因素分析",2021,"Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University",46,"8",,1201,1208,,,10.13203/j.whugis20190120,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85112268535&partnerID=40&md5=24f4d214de97f3f7768d2c9388716109",Article,Final,"",Scopus,2-s2.0-85112268535
"Wang, Y., Meng, X., Wu, K., Gao, W.","57214731148; 57224892057; 57224823825; 57226752051","NDVI-based vegetation in response to climate factors based on neighborhood association effect: A case study in Inner Mongolia, China",2021,"IOP Conference Series: Earth and Environmental Science",829,"1", 012016,,,,,10.1088/1755-1315/829/1/012016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85112506145&partnerID=40&md5=b436deb60806e659eb0ea56b94845851",Conference Paper,Final,"All Open Access, Bronze",Scopus,2-s2.0-85112506145
"Dong, B., Ye, Y., You, S., Zheng, Q., Huang, L., Zhu, C., Tong, C., Li, S., Li, Y., Wang, K.","57223984922; 57218191486; 57191984347; 57193336154; 56514352000; 57208151542; 57201096070; 57209182642; 57226432606; 56203568900","Identifying and classifying shrinking cities using long-term continuous night-time light time series",2021,"Remote Sensing",13,"16", 3142,,,,,10.3390/rs13163142,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85112563376&partnerID=40&md5=e476165537258f28122b032bd518c4e0",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85112563376
"Rao, Y., Dai, J., Dai, D., He, Q., Wang, H.","56232973300; 57221854562; 54417119700; 56368227900; 57204912617","Effect of compactness of urban growth on regional landscape ecological security",2021,"Land",10,"8", 848,,,,,10.3390/land10080848,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85113724245&partnerID=40&md5=6c123d699901165fc915417f879a96ab",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85113724245
"Zhou, T., Chen, W., Li, J., Liang, J.","57232163100; 57205733960; 37561487200; 57225891899","Spatial relationship between human activities and habitat quality in Shennongjia Forest Region from 1995 to 2015",2021,"Shengtai Xuebao/ Acta Ecologica Sinica",41,"15",,6134,6145,,,10.5846/stxb202006131538,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85113488250&partnerID=40&md5=a98cceb00a54d272de900d6f45de539b",Review,Final,"",Scopus,2-s2.0-85113488250
"Wu, C., Zhou, M., Liu, P., Yang, M.","57221208633; 55751203400; 57216253897; 57223925923","Analyzing COVID-19 Using Multisource Data: An Integrated Approach of Visualization, Spatial Regression, and Machine Learning",2021,"GeoHealth",5,"8", e2021GH000439,,,,,10.1029/2021GH000439,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85113470940&partnerID=40&md5=6fad873d8216d2d35ec90e30a2708fd4",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85113470940
"Zhang, S., Yang, Z., Wang, M., Zhang, B.","57230937400; 57230152100; 57230737800; 14520041700","“Distance-Driven” Versus “Density-Driven”: Understanding the Role of “Source-Case” Distance and Gathering Places in the Localized Spatial Clustering of COVID-19—A Case Study of the Xinfadi Market, Beijing (China)",2021,"GeoHealth",5,"8", e2021GH000458,,,,,10.1029/2021GH000458,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85113385858&partnerID=40&md5=6b6b15133fccaffdb426869925c9e489",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85113385858
"Qiu, C., Li, Y., Wright, A.L., Wang, C., Xu, J., Zhou, S., Huang, W., Wu, Y., Zhang, Y., Liu, H.","57220867151; 37012754300; 7403738208; 57203464829; 57217834473; 57226467196; 57226464146; 57226482767; 57226488655; 8743159400","Spatial effects of urban-rural ditch connectivity gradient changes on water quality to support ditch optimization and management",2021,"Sustainability (Switzerland)",13,"15", 8329,,,,,10.3390/su13158329,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85111657890&partnerID=40&md5=6efa76444326dda2768145084fa0cac0",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85111657890
"da Silveira, C.B.L., Strenzel, G.M.R., Maida, M., Gaspar, A.L.B., Ferreira, B.P.","57218372789; 36562522600; 35986557400; 55313076200; 7007036703","Coral reef mapping with remote sensing and machine learning: A nurture and nature analysis in marine protected areas",2021,"Remote Sensing",13,"15", 2907,,,,,10.3390/rs13152907,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85111611156&partnerID=40&md5=ab34848766f1a986dca390150fbcd4d8",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85111611156
"Yang, S., Wang, Y., Han, R., Chang, Y., Sun, X.","57044956500; 15823109900; 57200526809; 57226438023; 55429062600","Spatial heterogeneity of factors influencing co2 emissions in china’s high-energy-intensive industries",2021,"Sustainability (Switzerland)",13,"15", 8304,,,,,10.3390/su13158304,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85111601662&partnerID=40&md5=5d464f363e606c7bba6840397623356c",Article,Final,"All Open Access, Gold",Scopus,2-s2.0-85111601662
"Wei, P., Xie, S., Huang, L., Liu, L.","57226303925; 57116947200; 55839763400; 55839579500","Ingestion of gnss-derived ztd and pwv for spatial interpolation of pm2.5 concentration in central and southern china",2021,"International Journal of Environmental Research and Public Health",18,"15", 7931,,,,,10.3390/ijerph18157931,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85111090288&partnerID=40&md5=ae0e5723916eedec7bec4a4ca57d0a8f",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85111090288
"Sugasawa, S., Murakami, D.","56604021500; 54414566400","Spatially clustered regression",2021,"Spatial Statistics",44,"", 100525,,,,,10.1016/j.spasta.2021.100525,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85108427980&partnerID=40&md5=b9434d1c53c25413f63a9f55b3363db9",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85108427980
"Sekulić, S., Long, J., Demšar, U.","57222039225; 35272465500; 57203701221","A spatially aware method for mapping movement-based and place-based regions from spatial flow networks",2021,"Transactions in GIS",25,"4",,2104,2124,,,10.1111/tgis.12772,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85108289029&partnerID=40&md5=6e2f58b485aeb9683cbb757c005112f4",Article,Final,"All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85108289029
"Forati, A.M., Ghose, R.","57224214419; 7006563385","Geospatial analysis of misinformation in COVID-19 related tweets",2021,"Applied Geography",133,"", 102473,,,,1,10.1016/j.apgeog.2021.102473,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85107272788&partnerID=40&md5=6d3d90e20a09d15eb0cefd91c8a2c6d9",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85107272788
"Zhu, Z., Cui, X., Zhang, K., Ai, B., Shi, B., Yang, F.","57221683372; 57210995678; 57188863127; 55391685800; 57226374121; 23010905700","DNN-based seabed classification using differently weighted MBES multifeatures",2021,"Marine Geology",438,"", 106519,,,,,10.1016/j.margeo.2021.106519,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85106911885&partnerID=40&md5=b714d0ac8e03086b9c244aa2b4cff1a0",Article,Final,"",Scopus,2-s2.0-85106911885
"Wentz, E., Shook, E., Merson, J.","6701682205; 23480582000; 57190405981","A spatially dynamic network algebra",2021,"Transactions in GIS",25,"4",,2029,2047,,,10.1111/tgis.12764,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85105541658&partnerID=40&md5=06361a40f3357f91bb65a4ac5bfe9e46",Article,Final,"",Scopus,2-s2.0-85105541658
"Chen, I.-H.","30067518500","New conceptual framework for flood risk assessment in Sheffield, UK",2021,"Geographical Research",59,"3",,465,482,,,10.1111/1745-5871.12478,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85104988795&partnerID=40&md5=6255e86106469e4d6553b5baddd9d4d3",Article,Final,"",Scopus,2-s2.0-85104988795
"Li, K., Zhang, W.","57219802225; 35977356500","Directionally and spatially varying relationship between land surface temperature and land-use pattern considering wind direction: a case study in central China",2021,"Environmental Science and Pollution Research",28,"32",,44479,44493,,,10.1007/s11356-021-13594-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85104524290&partnerID=40&md5=fdd8b71e6a5bfae416228731f16fbca4",Article,Final,"",Scopus,2-s2.0-85104524290
"Su, Z., Zheng, L., Luo, S., Tigabu, M., Guo, F.","56797240600; 57222958153; 56834923300; 55966372900; 25958077500","Modeling wildfire drivers in Chinese tropical forest ecosystems using global logistic regression and geographically weighted logistic regression",2021,"Natural Hazards",108,"1",,1317,1345,,,10.1007/s11069-021-04733-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85104243082&partnerID=40&md5=2a29814422f2a56460780dffe3a466e4",Article,Final,"",Scopus,2-s2.0-85104243082
"Tan, S., Zhang, M., Wang, A., Zhang, X., Chen, T.","36679266900; 57203972852; 57222150812; 55247644200; 57222605602","How do varying socio-economic driving forces affect China’s carbon emissions? New evidence from a multiscale geographically weighted regression model",2021,"Environmental Science and Pollution Research",28,"30",,41242,41254,,,10.1007/s11356-021-13444-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85103418396&partnerID=40&md5=eb71c270cb728930396737bbf57b0b0a",Article,Final,"",Scopus,2-s2.0-85103418396
"Li, T., Xu, Y., Yao, L.","56605626600; 57138834200; 55534041700","Detecting urban landscape factors controlling seasonal land surface temperature: from the perspective of urban function zones",2021,"Environmental Science and Pollution Research",28,"30",,41191,41206,,1,10.1007/s11356-021-13695-y,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85103385188&partnerID=40&md5=6a863e29b5d15d9c34998ecd4d3560d7",Article,Final,"",Scopus,2-s2.0-85103385188
"QIN, C., AN, Y., LIANG, P., ZHU, A., YANG, L.","12140276700; 56611264300; 57189999400; 55647324800; 56456818200","Soil property mapping by combining spatial distance information into the Soil Land Inference Model (SoLIM)",2021,"Pedosphere",31,"4",,638,644,,1,10.1016/S1002-0160(20)60016-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85102631918&partnerID=40&md5=38eb423fbbc6427f4be36a0b8596e704",Article,Final,"",Scopus,2-s2.0-85102631918
"Calderón, A., Silva, V.","34869284700; 55617133000","Exposure forecasting for seismic risk estimation: Application to Costa Rica",2021,"Earthquake Spectra",37,"3",,1806,1826,,,10.1177/8755293021989333,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85100982062&partnerID=40&md5=6190329274025941350d05067d1c285d",Article,Final,"",Scopus,2-s2.0-85100982062
"Broomhead, T., Rodd, H.D., Baker, S.R., Jones, K., Davies, G., White, S., Wilcox, D., Allen, Z., Marshman, Z.","56217781500; 57191436907; 7403308092; 55471793900; 10045994200; 7404079598; 57189591715; 57209361545; 18434685200","National patterns in paediatric hospital admissions for dental extractions in England",2021,"Community Dentistry and Oral Epidemiology",49,"4",,322,329,,1,10.1111/cdoe.12603,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85097022086&partnerID=40&md5=c1b1457f4d57ff9a60146d1fa1cec362",Article,Final,"",Scopus,2-s2.0-85097022086
"Ranjan, A.K., Patra, A.K., Gorai, A.K.","57214879914; 56701963600; 14071069500","A Review on Estimation of Particulate Matter from Satellite-Based Aerosol Optical Depth: Data, Methods, and Challenges",2021,"Asia-Pacific Journal of Atmospheric Sciences",57,"3",,679,699,,1,10.1007/s13143-020-00215-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85090304502&partnerID=40&md5=f3939cd00a22f090f5c4e52d6d8d5c36",Review,Final,"",Scopus,2-s2.0-85090304502
"Wang, C.-H., Chen, N.","56482885100; 56595990300","A multi-objective optimization approach to balancing economic efficiency and equity in accessibility to multi-use paths",2021,"Transportation",48,"4",,1967,1986,,,10.1007/s11116-020-10117-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85085377925&partnerID=40&md5=c03233d7bd5e87c4caf50370a0302525",Article,Final,"",Scopus,2-s2.0-85085377925
"Xue, Z., Gupta, P., Christopher, S.","57226490551; 56289323700; 7005135473","Satellite-based estimation of the impacts of summertime wildfires on PM2.5 concentration in the United States",2021,"Atmospheric Chemistry and Physics",21,"14",,11243,11256,,,10.5194/acp-21-11243-2021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85111754942&partnerID=40&md5=3525cc7cc3330f2a39dde11d345d9879",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85111754942
"Pramoedyo, H., Riza, S., Ardianti, D., Oktaviarina, A.","57189002977; 57224471099; 57224618347; 57200375904","Modelling of silt content using geographically weighted regression",2021,"Journal of Physics: Conference Series",1968,"1", 012029,,,,,10.1088/1742-6596/1968/1/012029,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85112481082&partnerID=40&md5=6b4252034b29ffa32f86ea33677751f8",Conference Paper,Final,"All Open Access, Bronze",Scopus,2-s2.0-85112481082
"Yasin, H., Suryani, I., Kartikasari, P.","54915555400; 57222901903; 57202607115","Graphical interface of geographically weighted negative binomial regression (GWNBR) model using R-Shiny",2021,"Journal of Physics: Conference Series",1943,"1", 012155,,,,,10.1088/1742-6596/1943/1/012155,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85112016463&partnerID=40&md5=7642abbdee7feebcb83bc3eab8fd8322",Conference Paper,Final,"All Open Access, Bronze",Scopus,2-s2.0-85112016463
"Liu, M., Liu, M., Li, Z., Zhu, Y., Liu, Y., Wang, X., Tao, L., Guo, X.","57208626184; 57221426101; 57212177510; 57221426401; 57201930415; 57188538290; 35273485000; 56583046900","The spatial clustering analysis of COVID-19 and its associated factors in mainland China at the prefecture level",2021,"Science of the Total Environment",777,"", 145992,,,,3,10.1016/j.scitotenv.2021.145992,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85102411802&partnerID=40&md5=6b2d65515af72fd7f50b3d68efb4afc6",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85102411802
